tydazhu,Brenda Caldwell,2000-8-19,East Timor,5125,Support,Medusa
laquzitat,Yvonne Caldwell,1988-4-5,Moldova,8483,Support,Hoodwink
roxyluchyv,Noelia Gladwell,1999-3-22,Iceland,8636,Midlane Carry,Elder Titan
zhikhinuc,Anne Dilworth,1988-8-7,Guinea,9337,Full Support,Meepo
shovikhath,Freddie Overholt,1992-2-14,Korea North,8523,Offlaner,Juggernaut
etufazyth,Michael Miller,2004-3-24,United Kingdom,6364,Carry,Tide Hunter
chehewyw,Carolyn Jacobson,1985-10-1,Sierra Leone,5004,Support,Luna
thozushuq,Richard Ramos,1990-1-12,Bahrain,8591,Full Support,Naga Siren
yhoshigi,Aurora Donnell,1994-3-5,Brunei,7084,Carry,Ursa
lathishis,Charles Dees,1988-3-27,Cape Verde,5592,Offlaner,Dawnbreaker
fesidu,Genevieve Steeley,1997-9-18,Georgia,5417,Support,Crystal Maiden
padakhe,Leslie Dodd,1997-2-26,Russian Federation,9644,Full Support,Windranger
yqicibo,Elise Freeman,1996-11-22,Ecuador,5221,Carry,Life Stealer
anacikhetho,Claire Cathey,1985-8-4,Luxembourg,9361,Carry,Undying
gushyjuk,Jackqueline Brown,1998-3-7,Zambia,7538,Midlane Carry,Dazzle
nechymyci,Barbara Shain,1992-4-8,Romania,5470,Full Support,Tiny
uchesydud,Michael Stevens,1992-1-8,Angola,6705,Support,NatureвЂ™s Prophet
ashikhoqazhy,Wanda Hayes,1991-2-6,Tuvalu,6532,Carry,Elder Titan
cyqyzhisir,Gregory Howe,1994-11-15,Tuvalu,9664,Carry,Clinkz
izoshoruju,Jason Westfall,2004-9-22,Cyprus,8540,Offlaner,Puck
izhazyzecy,Peter Josilowsky,2002-7-1,Bangladesh,5522,Midlane Carry,Timbersaw
hybabawo,Danny Mix,1987-10-8,Burkina,5112,Support,Jakiro
muduryho,Charles Acosta,1985-10-16,Bangladesh,8217,Offlaner,Arc Warden
acihitula,Kenneth Morin,1999-2-21,Tuvalu,9371,Midlane Carry,Keeper of the Light
udureta,Malik Mitchell,1997-6-22,Bulgaria,6062,Midlane Carry,Vengeful Spirit
ochygerytha,Rory Gomez,2005-2-7,Albania,6230,Midlane Carry,Io
kotohus,Donald Penson,1993-6-12,Dominica,9154,Full Support,Night Stalker
uzhuchibath,Tanner Wanzer,1991-2-21,Suriname,5385,Support,Ember Spirit
tofaxos,Lorene Bonita,2003-5-24,Iceland,9020,Offlaner,Chaos Knight
opodom,Nancy Anderson,2004-8-10,Trinidad & Tobago,7936,Full Support,Night Stalker
qoshugukh,Veronica Crawford,1996-12-20,Madagascar,8032,Carry,Pangolier
ychigawa,Connie Morton,2001-1-7,Philippines,7432,Midlane Carry,Drow Ranger
ynishacy,Genevieve Breland,2005-1-3,Mauritius,7284,Full Support,Phoenix
wogisi,Gary Stokes,1987-9-11,United States,6364,Carry,Rubik
khukhobasi,Irena Rehling,1988-12-14,Slovakia,6888,Full Support,Tiny
ibemem,Herbert Wood,1986-9-21,Tanzania,6764,Full Support,Enigma
kirara,Clyde Labelle,1993-1-5,Eritrea,5373,Carry,Dragon Knight
ogicela,Robert Trujillo,1991-5-21,Haiti,7364,Midlane Carry,Arc Warden
ukajyciry,Robert Crocker,2003-11-20,Latvia,6988,Midlane Carry,Bloodseeker
unolixefi,Richard Bullock,1990-9-15,Trinidad & Tobago,8884,Offlaner,Shadow Demon
oshazathazu,Marie Shepard,2004-1-9,Jordan,6642,Full Support,Faceless Void
akachushag,Betty Milburn,2004-8-19,Canada,6557,Midlane Carry,Shadow Demon
zhodejebud,Sheryl Fleming,1993-10-27,Oman,7133,Full Support,Winter Wyvern
qezoca,Ian Stockwell,1993-7-12,Czech Republic,7525,Offlaner,Magnus
ethomimyju,Frank Boulanger,1991-7-15,Liechtenstein,5096,Offlaner,Pangolier
edykekasi,Jeffrey Mottet,1986-6-28,Israel,5031,Carry,Oracle
echeqagave,George Scuderi,1996-12-19,Trinidad & Tobago,7091,Support,Legion Commander
ymegesev,Myong Tejeda,2003-12-4,Argentina,7635,Midlane Carry,Mirana
zapomeka,Season Smith,1988-7-6,Paraguay,7116,Full Support,Warlock
gevudepa,Timothy Blakemore,2004-3-25,Mauritania,9066,Support,Void Spirit
tinetita,Sheri Gotch,1995-11-19,Somalia,7494,Offlaner,Viper
pidaceji,Jay Robertson,1999-11-27,Monaco,9968,Midlane Carry,Riki
irused,Johnny Cook,1995-12-9,Guyana,6097,Full Support,Spirit Breaker
velexazhokh,Dessie Peterson,1996-2-22,Sweden,7396,Offlaner,Pugna
qudulo,Earnest Burgess,1986-11-23,Colombia,6088,Support,Puck
onevywar,Joseph Morgan,1993-3-19,Azerbaijan,9087,Carry,Phoenix
bajisexoth,Rodney Ball,1993-11-1,Greece,7717,Support,Io
cothoguk,Carolyn Chacon,2003-11-19,Guinea-Bissau,9250,Support,Wraith King
nehonebob,Daniel Clark,1997-3-24,Slovakia,8542,Offlaner,Shadow Fiend
obyrozec,Daphne Campos,1992-9-23,Montenegro,7488,Full Support,Keeper of the Light
gichyjyshek,Staci Birdsell,1995-7-22,Korea North,6721,Midlane Carry,Underlord
yzhotac,Linwood Landolfi,2003-3-25,Congo,9606,Support,Winter Wyvern
ezhojobyma,Kayla Danielsen,1993-8-21,Antigua & Deps,6001,Carry,Gyrocopter
bumepypyk,Carrie Breton,2004-8-1,Albania,5899,Support,Lina
ponyxake,Brian Penn,2004-5-2,Tunisia,5935,Support,Faceless Void
rymubo,Alvin Austin,1999-7-28,South Sudan,8767,Carry,Templar Assassin
nukowisha,Catherine Johnson,1994-5-10,Maldives,6890,Support,Juggernaut
toshemiv,Violet Brodt,2000-7-8,Korea North,7407,Carry,Ancient Apparition
fecelypy,David Gillogly,1994-3-16,Kiribati,9907,Carry,Templar Assassin
thoneshif,Leigh Kodadek,2002-12-1,Lesotho,5988,Full Support,Phantom Lancer
uhypikes,Andres Mccoy,2005-8-27,Guinea,6111,Carry,Vengeful Spirit
usylejako,Dolores Clements,1988-4-22,Mongolia,9616,Carry,Mirana
fycawap,Georgia Gutsche,1996-6-20,Montenegro,8587,Carry,Sniper
inanath,Mindy Zwagerman,1995-9-11,South Africa,9096,Offlaner,Chaos Knight
ecefeshi,Gary Jemerson,2001-9-17,Korea North,6044,Full Support,Phoenix
ethujizhu,Eugene Aguirre,1994-4-20,Kazakhstan,9650,Full Support,Earth Spirit
icidunel,Michael Reynolds,1999-5-13,Turkmenistan,6949,Support,Batrider
jyvere,Cynthia Lawyer,1998-4-16,Togo,7935,Midlane Carry,Morphling
tehozhuv,Jack Leyva,1996-3-26,Vietnam,7557,Midlane Carry,Abbadon
axypiwa,Lois Hassell,2001-4-14,Mauritania,5033,Offlaner,Sniper
ylemykh,David Janzen,1995-7-15,Korea South,5467,Carry,Bane
ulajamicho,Michele Bowers,1997-7-20,South Africa,6483,Offlaner,Terrorblade
awamenux,John Thorpe,1999-5-27,Mauritius,5533,Full Support,Venomancer
licheqihaf,Herbert Duberry,1986-2-7,Turkmenistan,7913,Offlaner,Dark Willow
tycuzhokyr,Eleanor Knop,2004-3-16,Singapore,5191,Midlane Carry,Disruptor
ychymekor,Mildred Luallen,1987-12-16,Ukraine,8204,Full Support,Alchemist
ajemon,Linda Smith,1987-10-21,Korea South,5336,Carry,Jakiro
oquvythushy,Jerome Spencer,1991-1-6,Tunisia,7193,Support,Crystal Maiden
xeshybis,Evelyn Matthews,1989-5-14,Lithuania,6072,Carry,Dawnbreaker
shisyliq,Jeffrey Corvino,2000-2-23,Nauru,7969,Offlaner,Warlock
wokhula,Sandra Corbett,1997-8-11,Namibia,8385,Carry,Zeus
aqodef,Robert Levy,1999-8-22,Costa Rica,7171,Offlaner,Kunkka
izhonas,Irene Reid,1987-1-22,Papua New Guinea,5080,Full Support,Doom
ykoruvem,Erica Smith,1989-7-12,Afghanistan,9915,Full Support,Underlord
mylyrukaq,Willie Blackmon,1996-7-17,Palau,7777,Full Support,Chen
xoriwa,Jared Barber,1989-10-8,Qatar,5045,Full Support,Necrophos
igashethag,Scott Shear,1997-2-1,Sao Tome & Principe,8332,Carry,Centaur Warrunner
nimizabi,David Stearns,2005-10-25,Vietnam,5629,Offlaner,Dark Seer
ozhadujo,Courtney Destephen,1993-7-7,Morocco,5819,Carry,Arc Warden
vevyby,Lynda Burden,2003-3-8,El Salvador,6266,Offlaner,Ember Spirit
rulakhichez,John Dicamillo,2001-5-7,Bulgaria,9100,Support,Winter Wyvern
zhowolu,Alfonso Shepherd,1995-12-28,Monaco,6320,Carry,Life Stealer
khadyshizhish,Marian Rogers,2002-7-17,Guatemala,7507,Carry,Pangolier
thozhebije,Erwin Richter,1989-11-21,South Sudan,8797,Full Support,Abbadon
eqicuq,Florence Harmon,2002-4-20,Congo,7274,Midlane Carry,Lion
atizhehutu,Daniel Brown,2002-6-11,Barbados,6332,Support,Troll Warlord
irerevyka,James Allard,1990-12-10,Spain,7232,Offlaner,Kunkka
gidykho,Donald Warfield,1991-8-25,Denmark,9658,Support,Monkey King
lixythyz,Amanda Williams,1988-11-13,Gambia,6803,Full Support,Oracle
dejinaci,Jose Christian,1987-9-26,Djibouti,6407,Midlane Carry,Broodmother
cethepome,Barry Juarez,2003-6-24,Liberia,8404,Offlaner,Tinker
erazaza,Kayla Headley,1990-9-27,Ukraine,8613,Midlane Carry,Life Stealer
ukhytafazh,James Long,1992-1-12,Montenegro,5574,Midlane Carry,Necrophos
icuzisho,Cynthia Ruiz,2000-7-16,Japan,5037,Offlaner,Phoenix
gychuqehu,Erick Wiglesworth,1999-8-16,Chad,6790,Full Support,Luna
xehyzyfosh,Grace Merryman,2005-9-4,United Arab Emirates,6455,Midlane Carry,Ogre Magi
olawow,Chris Garcia,1993-4-10,Afghanistan,5750,Full Support,Phoenix
ycijyx,Jamie Stephens,2000-1-15,Taiwan,7072,Full Support,Chaos Knight
khyjoniqim,Felipe Lindberg,1991-10-25,Grenada,5188,Support,Winter Wyvern
kuthokhinu,Raul Blankenship,1989-3-21,Tuvalu,5468,Full Support,Sand King
elyburacu,Tiffany Lea,1988-2-1,Dominican Republic,7488,Midlane Carry,Snapfire
agasezh,Basil Larsen,1991-6-24,Sao Tome & Principe,9877,Full Support,Skyrath Mage
ijyfythi,Joseph Greenhalge,2000-7-20,Bhutan,9015,Offlaner,Pangolier
thasohu,Casey Hudson,2003-7-9,Brazil,5513,Offlaner,Witch Doctor
khitethi,Dwayne Bennett,1987-10-25,Vanuatu,8902,Full Support,Death Prophet
eparafa,Mary Mimms,1996-3-13,Guinea-Bissau,6343,Midlane Carry,Ogre Magi
ynochapizh,Clarence Lee,1990-12-25,Sudan,8220,Midlane Carry,Ogre Magi
botywaka,Tanya Natonabah,1998-3-14,Latvia,9679,Midlane Carry,Queen of Pain
lywazede,Richard Harrington,2004-1-16,Belize,5869,Midlane Carry,Tinker
nozhegerich,Elizabeth Thompson,1996-3-6,Papua New Guinea,9668,Full Support,Tide Hunter
docinecaz,Iris Erb,1994-8-27,Botswana,6741,Full Support,Gyrocopter
inahikyf,Matthew Wilson,2000-9-4,Lithuania,9245,Support,Venomancer
khojoreshi,Bonny Freeman,2004-2-9,Antigua & Deps,9883,Full Support,Shadow Fiend
nawyhe,Edward Howard,1999-1-3,Gabon,8799,Full Support,Lycan
ukekakho,Tonya Williams,1994-3-6,Mexico,9620,Midlane Carry,Legion Commander
alyjosichu,Ray Cathcart,1987-8-14,Vanuatu,6915,Midlane Carry,Storm Spirit
ewunyli,Betty Domingo,2003-12-28,Malaysia,9255,Carry,Earthshaker
aquvyke,Frances Burch,1997-12-25,Kuwait,6566,Support,Bounty Hunter
enanodykhi,Jose Jackson,1994-4-9,Slovenia,6061,Offlaner,Pugna
kinizhokhoh,James Valencia,2005-2-12,Montenegro,5905,Full Support,Lone Druid
exynyf,Stephen Wright,2001-11-14,Armenia,9038,Midlane Carry,Weaver
xacyty,Scott Dahl,1988-7-25,Korea South,5075,Midlane Carry,Kunkka
vuhobym,Mark Conder,1993-9-11,Panama,6278,Midlane Carry,Leshrac
wahokhyqid,Dolores Mattern,1988-1-19,Lebanon,8647,Carry,Tide Hunter
eninivi,Sharon Dodd,1996-1-2,Finland,7882,Offlaner,Pugna
ukymakha,Mary Burns,1985-6-24,Turkmenistan,8304,Carry,Alchemist
ohydywopa,John King,1985-2-8,Lithuania,5356,Support,Sand King
jadulyfo,Angela Gange,2004-6-4,Guinea,7549,Midlane Carry,Io
ywutike,Betty Powers,2003-7-14,Taiwan,8370,Support,Death Prophet
qachynysh,Charles Willis,2003-1-18,Kenya,8872,Midlane Carry,Chaos Knight
wutivorash,Pete Sydow,2004-6-24,Libya,6156,Carry,Tinker
odutyko,Irene Hooper,1986-6-17,Congo Democratic Rep,6248,Carry,Leshrac
azhychom,Albert Lusby,1989-10-6,Algeria,9936,Midlane Carry,Grimstroke
oxafoho,Alma Warner,2003-2-26,Micronesia,7920,Support,Chaos Knight
echukhuk,Betty Roswell,1994-7-25,Colombia,7697,Full Support,Venomancer
zyvichivyf,Marty Couzens,1990-9-7,Laos,8864,Carry,Dawnbreaker
shufathoj,Shannon Prince,1997-11-11,Lesotho,6018,Full Support,Lina
axishynaz,Mary Mccutcheon,2005-1-7,Argentina,7197,Full Support,Faceless Void
yvunid,Gary Fernandez,1985-6-9,Palau,9635,Carry,Outworld Destroyer
okaduz,Wanda Edelman,1993-6-20,Slovakia,5861,Full Support,Medusa
fykuwaw,Marvin Wilson,1996-10-21,Maldives,5898,Offlaner,Juggernaut
ejetachudu,Janette Merchant,1996-1-5,Ghana,8600,Full Support,Bane
aneshop,Gabrielle Smith,2003-3-19,South Sudan,5064,Offlaner,NatureвЂ™s Prophet
thewizhosho,Jessie Bain,1993-6-17,Russian Federation,8699,Full Support,Chaos Knight
shofigozu,Thelma Rice,1988-12-19,Tajikistan,5123,Carry,Beastmaster
esejychasho,Cecil Moore,2003-2-15,Thailand,6051,Midlane Carry,Rubik
imyzhaza,Glenn Hanna,2002-4-20,Bolivia,5693,Carry,Warlock
nocyze,Victor Larson,1989-12-14,Korea South,5743,Carry,Abbadon
